0, 0, FF7F3FFF, FFFFFFFF
13, 973, 8000C000, 0
13, 974, FFFF3FFF, FFFFFFFF
13, 975, C000, 0
13, 976, FFBF3FFF, FFFFFFFF
13, 977, C000, 0
13, 978, FFFF3FFF, FFFFFFFF
13, 979, C000, 0
13, 980, FF7F3FFF, FFFFFFFF
13, 981, 8000C000, 0
13, 982, FFFF3FFF, FFFFFFFF
13, 983, C0C000, 0
13, 984, FFFF3FFF, FFFFFFFF
13, 985, C000, 0
13, 986, FF3F3FFF, FFFFFFFF
13, 987, C000, 0
13, 988, FFFF3FFF, FFFFFFFF
13, 989, 40C000, 0
13, 990, FF7F3FFF, FFFFFFFF
13, 991, 8000C000, 0
13, 992, FFFF3FFF, FFFFFFFF
13, 993, C000, 0
13, 994, FFFF3FFF, FFFFFFFF
13, 995, C000, 0
13, 996, FFFF3FFF, FFFFFFFF
13, 997, 80C000, 0
13, 998, FFBF3FFF, FFFFFFFF
13, 999, C000, 0
13, 1000, FF7F3FFF, FFFFFFFF
13, 1001, 40C000, 0
13, 1002, FFFF3FFF, FFFFFFFF
13, 1003, C000, 0
13, 1004, FFFF3FFF, FFFFFFFF
13, 1005, 8000C000, 0
13, 1006, FFFF3FFF, FFFFFFFF
13, 1007, C000, 0
13, 1008, FF7F3FFF, FFFFFFFF
13, 1009, 40C000, 0
13, 1010, FFBF3FFF, FFFFFFFF
13, 1011, C000, 0
13, 1012, FFFF3FFF, FFFFFFFF
13, 1013, 8000C000, 0
13, 1014, FFFF3FFF, FFFFFFFF
13, 1015, 40C000, 0
13, 1016, FFFF3FFF, FFFFFFFF
13, 1017, C000, 0
13, 1018, FFFF3FFF, FFFFFFFF
13, 1019, C000, 0
13, 1020, FFFF3FFF, FFFFFFFF
13, 1021, C000, 0
13, 1022, FFFF3FFF, FFFFFFFF
13, 1023, C000, 0
14, 0, FFFF3FFF, FFFFFFFF
14, 1, 80C000, 0
14, 2, FFFF3FFF, FFFFFFFF
14, 3, C000, 0
14, 4, FFBF3FFF, FFFFFFFF
14, 5, 8000C000, 0
14, 6, FFFF3FFF, FFFFFFFF
14, 7, C000, 0
14, 8, FFFF3FFF, FFFFFFFF
14, 9, 40C000, 0
14, 10, FFFF3FFF, FFFFFFFF
14, 11, C000, 0
14, 12, FFFF3FFF, FFFFFFFF
14, 13, C000, 0
14, 14, FFFF3FFF, FFFFFFFF
14, 15, C000, 0
14, 16, FF7F3FFF, FFFFFFFF
14, 17, C000, 0
14, 18, FF3F3FFF, FFFFFFFF
14, 19, C000, 0
14, 20, FFBF3FFF, FFFFFFFF
14, 21, 8000C000, 0
14, 22, FF7F3FFF, FFFFFFFF
14, 23, 8040C000, 0
14, 24, FFFF3FFF, FFFFFFFF
14, 25, C000, 0
14, 26, FFFF3FFF, FFFFFFFF
14, 27, 80C000, 0
14, 28, FFFF3FFF, FFFFFFFF
14, 29, 8040C000, 0
14, 30, FFFF3FFF, FFFFFFFF
14, 31, C000, 0
14, 32, FFFF3FFF, FFFFFFFF
14, 33, C000, 0
14, 34, FFFF3FFF, FFFFFFFF
14, 35, C000, 0
14, 36, FF7F3FFF, FFFFFFFF
14, 37, C000, 0
14, 38, FF3F3FFF, FFFFFFFF
14, 39, C000, 0
14, 40, FFFF3FFF, FFFFFFFF
14, 41, C000, 0
14, 42, FF7F3FFF, FFFFFFFF
14, 43, 40C000, 0
14, 44, FF7F3FFF, FFFFFFFF
14, 45, C000, 0
14, 46, FFFF3FFF, FFFFFFFF
14, 47, 80C000, 0
14, 48, FFBF3FFF, FFFFFFFF
14, 49, C000, 0
14, 50, FF3F3FFF, FFFFFFFF
14, 51, 8000C000, 0
14, 52, FFFF3FFF, FFFFFFFF
14, 53, C000, 0
14, 54, FF7F3FFF, FFFFFFFF
14, 55, 8040C000, 0
14, 56, FFFF3FFF, FFFFFFFF
14, 57, C000, 0
14, 58, FFBF3FFF, FFFFFFFF
14, 59, 80C000, 0
14, 60, FFBF3FFF, FFFFFFFF
14, 61, C0C000, 0
14, 62, FFFF3FFF, FFFFFFFF
14, 63, 40C000, 0
14, 64, FFFF3FFF, FFFFFFFF
14, 65, 80C000, 0
14, 66, FFFF3FFF, FFFFFFFF
14, 67, C000, 0
14, 68, FFFF3FFF, FFFFFFFF
14, 69, 40C000, 0
14, 70, FFFF3FFF, FFFFFFFF
14, 71, C000, 0
14, 72, FFFF3FFF, FFFFFFFF
14, 73, C000, 0
14, 74, FFFF3FFF, FFFFFFFF
14, 75, C000, 0
14, 76, FFFF3FFF, FFFFFFFF
14, 77, 40C000, 0
14, 78, FFFF3FFF, FFFFFFFF
14, 79, 8000C000, 0
14, 80, FFBF3FFF, FFFFFFFF
14, 81, C000, 0
14, 82, FFBF3FFF, FFFFFFFF
14, 83, C000, 0
14, 84, FFFF3FFF, FFFFFFFF
14, 85, C000, 0
14, 86, FFFF3FFF, FFFFFFFF
14, 87, C000, 0
14, 88, FFFF3FFF, FFFFFFFF
14, 89, 80C000, 0
14, 90, FFBF3FFF, FFFFFFFF
14, 91, C000, 0
14, 92, FF7F3FFF, FFFFFFFF
14, 93, 8040C000, 0
14, 94, FFFF3FFF, FFFFFFFF
14, 95, C000, 0
14, 96, FFFF3FFF, FFFFFFFF
14, 97, C000, 0
14, 98, FFFF3FFF, FFFFFFFF
14, 99, C000, 0
14, 100, FFBF3FFF, FFFFFFFF
14, 101, 40C000, 0
14, 102, FFFF3FFF, FFFFFFFF
14, 103, C000, 0
14, 104, FF7F3FFF, FFFFFFFF
14, 105, 40C000, 0
14, 106, FF7F3FFF, FFFFFFFF
14, 107, C000, 0
14, 108, FFFF3FFF, FFFFFFFF
14, 109, 8000C000, 0
14, 110, FFFF3FFF, FFFFFFFF
14, 111, C000, 0
14, 112, FFBF3FFF, FFFFFFFF
14, 113, 40C000, 0
14, 114, FFBF3FFF, FFFFFFFF
14, 115, C000, 0
14, 116, FFFF3FFF, FFFFFFFF
14, 117, 8000C000, 0
14, 118, FFFF3FFF, FFFFFFFF
14, 119, 40C000, 0
14, 120, FFFF3FFF, FFFFFFFF
14, 121, C000, 0
14, 122, FFBF3FFF, FFFFFFFF
14, 123, 8000C000, 0
14, 124, FFFF3FFF, FFFFFFFF
14, 125, C000, 0
14, 126, FF7F3FFF, FFFFFFFF
14, 127, 8000C000, 0
14, 128, FFFF3FFF, FFFFFFFF
14, 129, C000, 0
14, 130, FFFF3FFF, FFFFFFFF
14, 131, C000, 0
14, 132, FFFF3FFF, FFFFFFFF
14, 133, C000, 0
14, 134, FFFF3FFF, FFFFFFFF
14, 135, 8000C000, 0
14, 136, FFFF3FFF, FFFFFFFF
14, 137, C000, 0
14, 138, FFFF3FFF, FFFFFFFF
14, 139, 40C000, 0
14, 140, FF7F3FFF, FFFFFFFF
14, 141, 40C000, 0
14, 142, FFFF3FFF, FFFFFFFF
14, 143, C000, 0
14, 144, FFFF3FFF, FFFFFFFF
14, 145, 80C000, 0
14, 146, FFBF3FFF, FFFFFFFF
14, 147, C000, 0
14, 148, FFBF3FFF, FFFFFFFF
14, 149, C000, 0
14, 150, FFFF3FFF, FFFFFFFF
14, 151, 40C000, 0
14, 152, FF7F3FFF, FFFFFFFF
14, 153, C000, 0
14, 154, FFBF3FFF, FFFFFFFF
14, 155, 80C000, 0
14, 156, FFFF3FFF, FFFFFFFF
14, 157, 40C000, 0
14, 158, FFFF3FFF, FFFFFFFF
14, 159, 8000C000, 0
14, 160, FFFF3FFF, FFFFFFFF
14, 161, C000, 0
14, 162, FFFF3FFF, FFFFFFFF
14, 163, C000, 0
14, 164, FF7F3FFF, FFFFFFFF
14, 165, C000, 0
14, 166, FF3F3FFF, FFFFFFFF
14, 167, 40C000, 0
14, 168, FFFF3FFF, FFFFFFFF
14, 169, C000, 0
14, 170, FFFF3FFF, FFFFFFFF
14, 171, C000, 0
14, 172, FF7F3FFF, FFFFFFFF
14, 173, 8000C000, 0
14, 174, FFFF3FFF, FFFFFFFF
14, 175, C000, 0
14, 176, FFFF3FFF, FFFFFFFF
14, 177, 80C000, 0
14, 178, FFBF3FFF, FFFFFFFF
14, 179, C000, 0
14, 180, FFFF3FFF, FFFFFFFF
14, 181, 8000C000, 0
14, 182, FFFF3FFF, FFFFFFFF
14, 183, 40C000, 0
14, 184, FFFF3FFF, FFFFFFFF
14, 185, C000, 0
14, 186, FF3F3FFF, FFFFFFFF
14, 187, C000, 0
14, 188, FFBF3FFF, FFFFFFFF
14, 189, C0C000, 0
14, 190, FFFF3FFF, FFFFFFFF
14, 191, 40C000, 0
14, 192, FF7F3FFF, FFFFFFFF
14, 193, 80C000, 0
14, 194, FFFF3FFF, FFFFFFFF
14, 195, C000, 0
14, 196, FFBF3FFF, FFFFFFFF
14, 197, C000, 0
14, 198, FFFF3FFF, FFFFFFFF
14, 199, C000, 0
14, 200, FFFF3FFF, FFFFFFFF
14, 201, C000, 0
14, 202, FFFF3FFF, FFFFFFFF
14, 203, C000, 0
14, 204, FFFF3FFF, FFFFFFFF
14, 205, C000, 0
14, 206, FFFF3FFF, FFFFFFFF
14, 207, C000, 0
14, 208, FFFF3FFF, FFFFFFFF
14, 209, C000, 0
14, 210, FFBF3FFF, FFFFFFFF
14, 211, C000, 0
14, 212, FF7F3FFF, FFFFFFFF
14, 213, C000, 0
14, 214, FFFF3FFF, FFFFFFFF
14, 215, 40C000, 0
14, 216, FFFF3FFF, FFFFFFFF
14, 217, C000, 0
14, 218, FFBF3FFF, FFFFFFFF
14, 219, C000, 0
14, 220, FFFF3FFF, FFFFFFFF
14, 221, 40C000, 0
14, 222, FFFF3FFF, FFFFFFFF
14, 223, C000, 0
14, 224, FFFF3FFF, FFFFFFFF
14, 225, C000, 0
14, 226, FFFF3FFF, FFFFFFFF
14, 227, C000, 0
14, 228, FFFF3FFF, FFFFFFFF
14, 229, C000, 0
14, 230, FF7F3FFF, FFFFFFFF
14, 231, 40C000, 0
14, 232, FFFF3FFF, FFFFFFFF
14, 233, C000, 0
14, 234, FFFF3FFF, FFFFFFFF
14, 235, C000, 0
14, 236, FF7F3FFF, FFFFFFFF
14, 237, 40C000, 0
14, 238, FFFF3FFF, FFFFFFFF
14, 239, 40C000, 0
14, 240, FFBF3FFF, FFFFFFFF
14, 241, 40C000, 0
14, 242, FF3F3FFF, FFFFFFFF
14, 243, C000, 0
14, 244, FFFF3FFF, FFFFFFFF
14, 245, C000, 0
14, 246, FFFF3FFF, FFFFFFFF
14, 247, C000, 0
14, 248, FFFF3FFF, FFFFFFFF
14, 249, C000, 0
14, 250, FFBF3FFF, FFFFFFFF
14, 251, 80C000, 0
14, 252, FFBF3FFF, FFFFFFFF
14, 253, 40C000, 0
14, 254, FFFF3FFF, FFFFFFFF
14, 255, C000, 0
14, 256, FFFF3FFF, FFFFFFFF
14, 257, C000, 0
14, 258, FF7F3FFF, FFFFFFFF
14, 259, 40C000, 0
14, 260, FF7F3FFF, FFFFFFFF
14, 261, C000, 0
14, 262, FFBF3FFF, FFFFFFFF
14, 263, C000, 0
14, 264, FFFF3FFF, FFFFFFFF
14, 265, C000, 0
14, 266, FFFF3FFF, FFFFFFFF
14, 267, 8040C000, 0
14, 268, FF7F3FFF, FFFFFFFF
14, 269, C0C000, 0
14, 270, FFBF3FFF, FFFFFFFF
14, 271, C000, 0
14, 272, FFFF3FFF, FFFFFFFF
14, 273, C000, 0
14, 274, FFBF3FFF, FFFFFFFF
14, 275, C000, 0
14, 276, FFBF3FFF, FFFFFFFF
14, 277, C000, 0
14, 278, FFFF3FFF, FFFFFFFF
14, 279, C000, 0
14, 280, FFFF3FFF, FFFFFFFF
14, 281, C000, 0
14, 282, FFBF3FFF, FFFFFFFF
14, 283, C000, 0
14, 284, FFBF3FFF, FFFFFFFF
14, 285, 80C000, 0
14, 286, FFFF3FFF, FFFFFFFF
14, 287, C000, 0
14, 288, FFFF3FFF, FFFFFFFF
14, 289, 80C000, 0
14, 290, FFFF3FFF, FFFFFFFF
14, 291, 40C000, 0
14, 292, FFFF3FFF, FFFFFFFF
14, 293, 8000C000, 0
14, 294, FF7F3FFF, FFFFFFFF
14, 295, 8000C000, 0
14, 296, FFFF3FFF, FFFFFFFF
14, 297, C000, 0
14, 298, FFFF3FFF, FFFFFFFF
14, 299, C000, 0
14, 300, FFFF3FFF, FFFFFFFF
14, 301, 80C000, 0
14, 302, FFBF3FFF, FFFFFFFF
14, 303, C000, 0
14, 304, FFFF3FFF, FFFFFFFF
14, 305, 80C000, 0
14, 306, FFBF3FFF, FFFFFFFF
14, 307, C000, 0
14, 308, FFFF3FFF, FFFFFFFF
14, 309, C000, 0
14, 310, FFFF3FFF, FFFFFFFF
14, 311, 40C000, 0
14, 312, FFFF3FFF, FFFFFFFF
14, 313, 80C000, 0
14, 314, FFBF3FFF, FFFFFFFF
14, 315, 80C000, 0
14, 316, FFBF3FFF, FFFFFFFF
14, 317, 8040C000, 0
14, 318, FFFF3FFF, FFFFFFFF
14, 319, 40C000, 0
14, 320, FFFF3FFF, FFFFFFFF
14, 321, C000, 0
14, 322, FFFF3FFF, FFFFFFFF
14, 323, C000, 0
14, 324, FFBF3FFF, FFFFFFFF
14, 325, C000, 0
14, 326, FFBF3FFF, FFFFFFFF
14, 327, C000, 0
14, 328, FF7F3FFF, FFFFFFFF
14, 329, 80C000, 0
14, 330, FFFF3FFF, FFFFFFFF
14, 331, 40C000, 0
14, 332, FF7F3FFF, FFFFFFFF
14, 333, 40C000, 0
14, 334, FFFF3FFF, FFFFFFFF
14, 335, 80C000, 0
14, 336, FFBF3FFF, FFFFFFFF
14, 337, C000, 0
14, 338, FFBF3FFF, FFFFFFFF
14, 339, C000, 0
14, 340, FFFF3FFF, FFFFFFFF
14, 341, C000, 0
14, 342, FFFF3FFF, FFFFFFFF
14, 343, C0C000, 0
14, 344, FFFF3FFF, FFFFFFFF
14, 345, C000, 0
14, 346, FF3F3FFF, FFFFFFFF
14, 347, C000, 0
14, 348, FFFF3FFF, FFFFFFFF
14, 349, 8040C000, 0
14, 350, FFFF3FFF, FFFFFFFF
14, 351, C000, 0
14, 352, FFFF3FFF, FFFFFFFF
14, 353, 80C000, 0
14, 354, FFFF3FFF, FFFFFFFF
14, 355, C000, 0
14, 356, FFFF3FFF, FFFFFFFF
14, 357, 40C000, 0
14, 358, FF3F3FFF, FFFFFFFF
14, 359, 40C000, 0
14, 360, FF7F3FFF, FFFFFFFF
14, 361, C000, 0
14, 362, FFFF3FFF, FFFFFFFF
14, 363, 40C000, 0
14, 364, FF7F3FFF, FFFFFFFF
14, 365, C000, 0
14, 366, FFFF3FFF, FFFFFFFF
14, 367, 8000C000, 0
14, 368, FFBF3FFF, FFFFFFFF
14, 369, C000, 0
14, 370, FFBF3FFF, FFFFFFFF
14, 371, C000, 0
14, 372, FFFF3FFF, FFFFFFFF
14, 373, C000, 0
14, 374, FF7F3FFF, FFFFFFFF
14, 375, C0C000, 0
14, 376, FFFF3FFF, FFFFFFFF
14, 377, C000, 0
14, 378, FFBF3FFF, FFFFFFFF
14, 379, C000, 0
14, 380, FF7F3FFF, FFFFFFFF
14, 381, 8040C000, 0
14, 382, FFFF3FFF, FFFFFFFF
14, 383, C000, 0
14, 384, FFFF3FFF, FFFFFFFF
14, 385, C000, 0
14, 386, FFFF3FFF, FFFFFFFF
14, 387, C000, 0
14, 388, FFFF3FFF, FFFFFFFF
14, 389, C000, 0
14, 390, FFFF3FFF, FFFFFFFF
14, 391, C000, 0
14, 392, FF7F3FFF, FFFFFFFF
14, 393, C000, 0
14, 394, FFFF3FFF, FFFFFFFF
14, 395, C000, 0
14, 396, FFFF3FFF, FFFFFFFF
14, 397, C000, 0
14, 398, FFFF3FFF, FFFFFFFF
14, 399, 8000C000, 0
14, 400, FFFF3FFF, FFFFFFFF
14, 401, 80C000, 0
14, 402, FFBF3FFF, FFFFFFFF
14, 403, C000, 0
14, 404, FFFF3FFF, FFFFFFFF
14, 405, 8000C000, 0
14, 406, FFFF3FFF, FFFFFFFF
14, 407, 40C000, 0
14, 408, FFFF3FFF, FFFFFFFF
14, 409, C000, 0
14, 410, FFFF3FFF, FFFFFFFF
14, 411, C000, 0
14, 412, FFBF3FFF, FFFFFFFF
14, 413, 8000C000, 0
14, 414, FF7F3FFF, FFFFFFFF
14, 415, 80C000, 0
14, 416, FFFF3FFF, FFFFFFFF
14, 417, C000, 0
14, 418, FFFF3FFF, FFFFFFFF
14, 419, C000, 0
14, 420, FFFF3FFF, FFFFFFFF
14, 421, 8040C000, 0
14, 422, FFFF3FFF, FFFFFFFF
14, 423, C000, 0
14, 424, FFFF3FFF, FFFFFFFF
14, 425, C000, 0
14, 426, FF7F3FFF, FFFFFFFF
14, 427, C000, 0
14, 428, FFFF3FFF, FFFFFFFF
14, 429, 8000C000, 0
14, 430, FFFF3FFF, FFFFFFFF
14, 431, 40C000, 0
14, 432, FFBF3FFF, FFFFFFFF
14, 433, C000, 0
14, 434, FF3F3FFF, FFFFFFFF
14, 435, C000, 0
14, 436, FFFF3FFF, FFFFFFFF
14, 437, 8000C000, 0
14, 438, FFFF3FFF, FFFFFFFF
14, 439, 40C000, 0
14, 440, FFFF3FFF, FFFFFFFF
14, 441, C000, 0
14, 442, FFBF3FFF, FFFFFFFF
14, 443, C000, 0
14, 444, FFFF3FFF, FFFFFFFF
14, 445, 40C000, 0
14, 446, FFFF3FFF, FFFFFFFF
14, 447, 40C000, 0
14, 448, FFFF3FFF, FFFFFFFF
14, 449, C000, 0
14, 450, FFFF3FFF, FFFFFFFF
14, 451, C000, 0
14, 452, FFFF3FFF, FFFFFFFF
14, 453, 80C000, 0
14, 454, FFFF3FFF, FFFFFFFF
14, 455, C000, 0
14, 456, FFFF3FFF, FFFFFFFF
14, 457, C000, 0
14, 458, FFFF3FFF, FFFFFFFF
14, 459, C000, 0
14, 460, FFFF3FFF, FFFFFFFF
14, 461, 80C000, 0
14, 462, FFFF3FFF, FFFFFFFF
14, 463, C000, 0
14, 464, FFBF3FFF, FFFFFFFF
14, 465, C000, 0
14, 466, FF3F3FFF, FFFFFFFF
14, 467, C000, 0
14, 468, FFFF3FFF, FFFFFFFF
14, 469, C000, 0
14, 470, FFFF3FFF, FFFFFFFF
14, 471, 8040C000, 0
14, 472, FFFF3FFF, FFFFFFFF
14, 473, C000, 0
14, 474, FFBF3FFF, FFFFFFFF
14, 475, C000, 0
14, 476, FFFF3FFF, FFFFFFFF
14, 477, 40C000, 0
14, 478, FF7F3FFF, FFFFFFFF
14, 479, 80C000, 0
14, 480, FFFF3FFF, FFFFFFFF
14, 481, C000, 0
14, 482, FFFF3FFF, FFFFFFFF
14, 483, 40C000, 0
14, 484, FFFF3FFF, FFFFFFFF
14, 485, 80C000, 0
14, 486, FFFF3FFF, FFFFFFFF
14, 487, C0C000, 0
14, 488, FFFF3FFF, FFFFFFFF
14, 489, C000, 0
14, 490, FF7F3FFF, FFFFFFFF
14, 491, C000, 0
14, 492, FFFF3FFF, FFFFFFFF
14, 493, C000, 0
14, 494, FFFF3FFF, FFFFFFFF
14, 495, C000, 0
14, 496, FFBF3FFF, FFFFFFFF
14, 497, C000, 0
14, 498, FFBF3FFF, FFFFFFFF
14, 499, C000, 0
14, 500, FFFF3FFF, FFFFFFFF
14, 501, C000, 0
14, 502, FFFF3FFF, FFFFFFFF
14, 503, 40C000, 0
14, 504, FFFF3FFF, FFFFFFFF
14, 505, C000, 0
14, 506, FFFF3FFF, FFFFFFFF
14, 507, C000, 0
14, 508, FFFF3FFF, FFFFFFFF
14, 509, 40C000, 0
14, 510, FFFF3FFF, FFFFFFFF
14, 511, 80C000, 0
14, 512, FFFF3FFF, FFFFFFFF
14, 513, 80C000, 0
14, 514, FFFF3FFF, FFFFFFFF
14, 515, 40C000, 0
14, 516, FFBF3FFF, FFFFFFFF
14, 517, 80C000, 0
14, 518, FFBF3FFF, FFFFFFFF
14, 519, 80C000, 0
14, 520, FFFF3FFF, FFFFFFFF
14, 521, C000, 0
14, 522, FFFF3FFF, FFFFFFFF
14, 523, C000, 0
14, 524, FFFF3FFF, FFFFFFFF
14, 525, 80C000, 0
14, 526, FFBF3FFF, FFFFFFFF
14, 527, C000, 0
14, 528, FFFF3FFF, FFFFFFFF
14, 529, C000, 0
14, 530, FF3F3FFF, FFFFFFFF
14, 531, C000, 0
14, 532, FFFF3FFF, FFFFFFFF
14, 533, C000, 0
14, 534, FFFF3FFF, FFFFFFFF
14, 535, 40C000, 0
14, 536, FF7F3FFF, FFFFFFFF
14, 537, C000, 0
14, 538, FFFF3FFF, FFFFFFFF
14, 539, C000, 0
14, 540, FFBF3FFF, FFFFFFFF
14, 541, 8040C000, 0
14, 542, FFFF3FFF, FFFFFFFF
14, 543, 8000C000, 0
14, 544, FFFF3FFF, FFFFFFFF
14, 545, 80C000, 0
14, 546, FFFF3FFF, FFFFFFFF
14, 547, C000, 0
14, 548, FF7F3FFF, FFFFFFFF
14, 549, 40C000, 0
14, 550, FFBF3FFF, FFFFFFFF
14, 551, C000, 0
14, 552, FFFF3FFF, FFFFFFFF
14, 553, C000, 0
14, 554, FFFF3FFF, FFFFFFFF
14, 555, C000, 0
14, 556, FFFF3FFF, FFFFFFFF
14, 557, 80C000, 0
14, 558, FFFF3FFF, FFFFFFFF
14, 559, 40C000, 0
14, 560, FFFF3FFF, FFFFFFFF
14, 561, C000, 0
14, 562, FFBF3FFF, FFFFFFFF
14, 563, C000, 0
14, 564, FFFF3FFF, FFFFFFFF
14, 565, 80C000, 0
14, 566, FFFF3FFF, FFFFFFFF
14, 567, 8000C000, 0
14, 568, FFFF3FFF, FFFFFFFF
14, 569, C000, 0
14, 570, FFFF3FFF, FFFFFFFF
14, 571, C000, 0
14, 572, FF3F3FFF, FFFFFFFF
14, 573, 40C000, 0
14, 574, FFFF3FFF, FFFFFFFF
14, 575, 40C000, 0
14, 576, FF7F3FFF, FFFFFFFF
14, 577, C000, 0
14, 578, FFFF3FFF, FFFFFFFF
14, 579, 80C000, 0
14, 580, FFFF3FFF, FFFFFFFF
14, 581, C000, 0
14, 582, FFFF3FFF, FFFFFFFF
14, 583, C000, 0
14, 584, FF7F3FFF, FFFFFFFF
14, 585, C000, 0
14, 586, FFFF3FFF, FFFFFFFF
14, 587, C000, 0
14, 588, FFFF3FFF, FFFFFFFF
14, 589, C000, 0
14, 590, FFFF3FFF, FFFFFFFF
14, 591, C000, 0
14, 592, FF3F3FFF, FFFFFFFF
14, 593, C000, 0
14, 594, FF7F3FFF, FFFFFFFF
14, 595, C000, 0
14, 596, FFFF3FFF, FFFFFFFF
14, 597, C000, 0
14, 598, FFFF3FFF, FFFFFFFF
14, 599, C000, 0
14, 600, FF7F3FFF, FFFFFFFF
14, 601, C000, 0
14, 602, FFFF3FFF, FFFFFFFF
14, 603, C000, 0
14, 604, FF7F3FFF, FFFFFFFF
14, 605, 8040C000, 0
14, 606, FFFF3FFF, FFFFFFFF
14, 607, 8000C000, 0
14, 608, FFFF3FFF, FFFFFFFF
14, 609, 80C000, 0
14, 610, FFFF3FFF, FFFFFFFF
14, 611, C000, 0
14, 612, FFFF3FFF, FFFFFFFF
14, 613, C000, 0
14, 614, FFFF3FFF, FFFFFFFF
14, 615, C000, 0
14, 616, FFFF3FFF, FFFFFFFF
14, 617, C000, 0
14, 618, FFFF3FFF, FFFFFFFF
14, 619, 80C000, 0
14, 620, FFFF3FFF, FFFFFFFF
14, 621, C0C000, 0
14, 622, FF7F3FFF, FFFFFFFF
14, 623, 40C000, 0
14, 624, FF7F3FFF, FFFFFFFF
14, 625, C000, 0
14, 626, FFFF3FFF, FFFFFFFF
14, 627, C000, 0
14, 628, FF7F3FFF, FFFFFFFF
14, 629, 8000C000, 0
14, 630, FFFF3FFF, FFFFFFFF
14, 631, 8040C000, 0
14, 632, FF7F3FFF, FFFFFFFF
14, 633, C000, 0
14, 634, FFBF3FFF, FFFFFFFF
14, 635, C000, 0
14, 636, FF3F3FFF, FFFFFFFF
14, 637, C000, 0
14, 638, FFFF3FFF, FFFFFFFF
14, 639, 80C000, 0
14, 640, FFFF3FFF, FFFFFFFF
14, 641, C000, 0
14, 642, FFFF3FFF, FFFFFFFF
14, 643, 8000C000, 0
14, 644, FF7F3FFF, FFFFFFFF
14, 645, C000, 0
14, 646, FFFF3FFF, FFFFFFFF
14, 647, C0C000, 0
14, 648, FFFF3FFF, FFFFFFFF
14, 649, C000, 0
14, 650, FFFF3FFF, FFFFFFFF
14, 651, C000, 0
14, 652, FFFF3FFF, FFFFFFFF
14, 653, 8040C000, 0
14, 654, FF7F3FFF, FFFFFFFF
14, 655, 8000C000, 0
14, 656, FFFF3FFF, FFFFFFFF
14, 657, C000, 0
14, 658, FF3F3FFF, FFFFFFFF
14, 659, C000, 0
14, 660, FFFF3FFF, FFFFFFFF
14, 661, C000, 0
14, 662, FFFF3FFF, FFFFFFFF
14, 663, 40C000, 0
14, 664, FFFF3FFF, FFFFFFFF
14, 665, C000, 0
14, 666, FF3F3FFF, FFFFFFFF
14, 667, C000, 0
14, 668, FFFF3FFF, FFFFFFFF
14, 669, C000, 0
14, 670, FFFF3FFF, FFFFFFFF
14, 671, 8000C000, 0
14, 672, FFFF3FFF, FFFFFFFF
14, 673, C000, 0
14, 674, FFBF3FFF, FFFFFFFF
14, 675, 40C000, 0
14, 676, FFFF3FFF, FFFFFFFF
14, 677, C000, 0
14, 678, FFFF3FFF, FFFFFFFF
14, 679, 40C000, 0
14, 680, FF7F3FFF, FFFFFFFF
14, 681, 80C000, 0
14, 682, FFFF3FFF, FFFFFFFF
14, 683, C000, 0
14, 684, FFFF3FFF, FFFFFFFF
14, 685, C000, 0
14, 686, FFFF3FFF, FFFFFFFF
14, 687, C000, 0
14, 688, FF7F3FFF, FFFFFFFF
14, 689, C000, 0
14, 690, FFBF3FFF, FFFFFFFF
14, 691, C000, 0
14, 692, FFFF3FFF, FFFFFFFF
14, 693, C000, 0
14, 694, FFFF3FFF, FFFFFFFF
14, 695, C000, 0
14, 696, FFFF3FFF, FFFFFFFF
14, 697, C000, 0
14, 698, FFFF3FFF, FFFFFFFF
14, 699, C000, 0
14, 700, FFBF3FFF, FFFFFFFF
14, 701, 8000C000, 0
14, 702, FFFF3FFF, FFFFFFFF
14, 703, C000, 0
14, 704, FFFF3FFF, FFFFFFFF
14, 705, C000, 0
14, 706, FFFF3FFF, FFFFFFFF
14, 707, C000, 0
14, 708, FFFF3FFF, FFFFFFFF
14, 709, C000, 0
14, 710, FF7F3FFF, FFFFFFFF
14, 711, 80C000, 0
14, 712, FFFF3FFF, FFFFFFFF
14, 713, C000, 0
14, 714, FF7F3FFF, FFFFFFFF
14, 715, 40C000, 0
14, 716, FF7F3FFF, FFFFFFFF
14, 717, C000, 0
14, 718, FFFF3FFF, FFFFFFFF
14, 719, 40C000, 0
14, 720, FFBF3FFF, FFFFFFFF
14, 721, C000, 0
14, 722, FFBF3FFF, FFFFFFFF
14, 723, C000, 0
14, 724, FFFF3FFF, FFFFFFFF
14, 725, 80C000, 0
14, 726, FFFF3FFF, FFFFFFFF
14, 727, 80C000, 0
14, 728, FFFF3FFF, FFFFFFFF
14, 729, C000, 0
14, 730, FFBF3FFF, FFFFFFFF
14, 731, C000, 0
14, 732, FFFF3FFF, FFFFFFFF
14, 733, 40C000, 0
14, 734, FFFF3FFF, FFFFFFFF
14, 735, C000, 0
14, 736, FFFF3FFF, FFFFFFFF
14, 737, 80C000, 0
14, 738, FFFF3FFF, FFFFFFFF
14, 739, 80C000, 0
14, 740, FFBF3FFF, FFFFFFFF
14, 741, C000, 0
14, 742, FFFF3FFF, FFFFFFFF
14, 743, 80C000, 0
14, 744, FFFF3FFF, FFFFFFFF
14, 745, C000, 0
14, 746, FFFF3FFF, FFFFFFFF
14, 747, 40C000, 0
